[2024-11-01T07:55:40.081+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-11-01T07:55:40.703+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-11-01T07:51:00+00:00 [queued]>
[2024-11-01T07:55:40.749+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-11-01T07:51:00+00:00 [queued]>
[2024-11-01T07:55:40.750+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-11-01T07:55:40.833+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): fetch_data_from_api> on 2024-11-01 07:51:00+00:00
[2024-11-01T07:55:40.872+0000] {standard_task_runner.py:64} INFO - Started process 226 to run task
[2024-11-01T07:55:40.901+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_data', 'fetch_data_from_api', 'scheduled__2024-11-01T07:51:00+00:00', '--job-id', '273', '--raw', '--subdir', 'DAGS_FOLDER/***_producer.py', '--cfg-path', '/tmp/tmp36gl9rqg']
[2024-11-01T07:55:40.909+0000] {standard_task_runner.py:91} INFO - Job 273: Subtask fetch_data_from_api
[2024-11-01T07:55:41.143+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-11-01T07:51:00+00:00 [running]> on host 458d68760919
[2024-11-01T07:55:41.544+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Bich Ly' AIRFLOW_CTX_DAG_ID='fetch_data' AIRFLOW_CTX_TASK_ID='fetch_data_from_api' AIRFLOW_CTX_EXECUTION_DATE='2024-11-01T07:51:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-01T07:51:00+00:00'
[2024-11-01T07:55:41.545+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-11-01T07:55:41.609+0000] {logging_mixin.py:188} INFO - generating
[2024-11-01T07:55:41.610+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.45, 'humidity': 50.68, 'timestamp': '2024-11-01 07:55:41'}
[2024-11-01T07:55:41.617+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: connecting to 10.0.2.15:9092 [('10.0.2.15', 9092) IPv4]
[2024-11-01T07:55:41.618+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: Connection complete.
[2024-11-01T07:55:41.674+0000] {conn.py:380} INFO - <BrokerConnection node_id=1 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: connecting to 10.0.2.15:9092 [('10.0.2.15', 9092) IPv4]
[2024-11-01T07:55:41.683+0000] {conn.py:410} INFO - <BrokerConnection node_id=1 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: Connection complete.
[2024-11-01T07:55:41.691+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=10.0.2.15:9092 <connected> [IPv4 ('10.0.2.15', 9092)]>: Closing connection. 
[2024-11-01T07:55:42.704+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.45, 'humidity': 50.68, 'timestamp': '2024-11-01 07:55:41'}generating
[2024-11-01T07:55:42.712+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.76, 'humidity': 50.93, 'timestamp': '2024-11-01 07:55:42'}
[2024-11-01T07:55:43.742+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.76, 'humidity': 50.93, 'timestamp': '2024-11-01 07:55:42'}generating
[2024-11-01T07:55:43.743+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.98, 'humidity': 50.14, 'timestamp': '2024-11-01 07:55:43'}
[2024-11-01T07:55:44.751+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.98, 'humidity': 50.14, 'timestamp': '2024-11-01 07:55:43'}generating
[2024-11-01T07:55:44.752+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.68, 'humidity': 50.73, 'timestamp': '2024-11-01 07:55:44'}
[2024-11-01T07:55:45.759+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.68, 'humidity': 50.73, 'timestamp': '2024-11-01 07:55:44'}generating
[2024-11-01T07:55:45.760+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.63, 'humidity': 50.64, 'timestamp': '2024-11-01 07:55:45'}
[2024-11-01T07:55:47.002+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.63, 'humidity': 50.64, 'timestamp': '2024-11-01 07:55:45'}generating
[2024-11-01T07:55:47.240+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.25, 'humidity': 50.88, 'timestamp': '2024-11-01 07:55:47'}
[2024-11-01T07:55:48.311+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.25, 'humidity': 50.88, 'timestamp': '2024-11-01 07:55:47'}generating
[2024-11-01T07:55:48.322+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.41, 'humidity': 50.44, 'timestamp': '2024-11-01 07:55:48'}
[2024-11-01T07:55:49.347+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.41, 'humidity': 50.44, 'timestamp': '2024-11-01 07:55:48'}generating
[2024-11-01T07:55:49.348+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.02, 'humidity': 50.27, 'timestamp': '2024-11-01 07:55:49'}
[2024-11-01T07:55:50.379+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.02, 'humidity': 50.27, 'timestamp': '2024-11-01 07:55:49'}generating
[2024-11-01T07:55:50.381+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.9, 'humidity': 50.3, 'timestamp': '2024-11-01 07:55:50'}
[2024-11-01T07:55:51.393+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.9, 'humidity': 50.3, 'timestamp': '2024-11-01 07:55:50'}generating
[2024-11-01T07:55:51.399+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.42, 'humidity': 50.05, 'timestamp': '2024-11-01 07:55:51'}
[2024-11-01T07:55:52.418+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.42, 'humidity': 50.05, 'timestamp': '2024-11-01 07:55:51'}generating
[2024-11-01T07:55:52.424+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.94, 'humidity': 50.58, 'timestamp': '2024-11-01 07:55:52'}
[2024-11-01T07:55:53.438+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.94, 'humidity': 50.58, 'timestamp': '2024-11-01 07:55:52'}generating
[2024-11-01T07:55:53.439+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.4, 'humidity': 50.26, 'timestamp': '2024-11-01 07:55:53'}
[2024-11-01T07:55:54.451+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.4, 'humidity': 50.26, 'timestamp': '2024-11-01 07:55:53'}generating
[2024-11-01T07:55:54.451+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.84, 'humidity': 50.84, 'timestamp': '2024-11-01 07:55:54'}
[2024-11-01T07:55:55.461+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.84, 'humidity': 50.84, 'timestamp': '2024-11-01 07:55:54'}generating
[2024-11-01T07:55:55.471+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.78, 'humidity': 51.0, 'timestamp': '2024-11-01 07:55:55'}
[2024-11-01T07:55:56.479+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.78, 'humidity': 51.0, 'timestamp': '2024-11-01 07:55:55'}generating
[2024-11-01T07:55:56.482+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.49, 'humidity': 50.91, 'timestamp': '2024-11-01 07:55:56'}
[2024-11-01T07:55:57.516+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.49, 'humidity': 50.91, 'timestamp': '2024-11-01 07:55:56'}generating
[2024-11-01T07:55:57.521+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 30.0, 'humidity': 50.16, 'timestamp': '2024-11-01 07:55:57'}
[2024-11-01T07:55:58.582+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 30.0, 'humidity': 50.16, 'timestamp': '2024-11-01 07:55:57'}generating
[2024-11-01T07:55:58.585+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.27, 'humidity': 50.42, 'timestamp': '2024-11-01 07:55:58'}
[2024-11-01T07:55:59.631+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.27, 'humidity': 50.42, 'timestamp': '2024-11-01 07:55:58'}generating
[2024-11-01T07:55:59.632+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.97, 'humidity': 50.63, 'timestamp': '2024-11-01 07:55:59'}
[2024-11-01T07:56:00.688+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.97, 'humidity': 50.63, 'timestamp': '2024-11-01 07:55:59'}generating
[2024-11-01T07:56:00.688+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.01, 'humidity': 50.7, 'timestamp': '2024-11-01 07:56:00'}
[2024-11-01T07:56:01.707+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.01, 'humidity': 50.7, 'timestamp': '2024-11-01 07:56:00'}generating
[2024-11-01T07:56:01.707+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.48, 'humidity': 50.45, 'timestamp': '2024-11-01 07:56:01'}
[2024-11-01T07:56:02.740+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.48, 'humidity': 50.45, 'timestamp': '2024-11-01 07:56:01'}generating
[2024-11-01T07:56:02.744+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.96, 'humidity': 50.54, 'timestamp': '2024-11-01 07:56:02'}
[2024-11-01T07:56:03.785+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.96, 'humidity': 50.54, 'timestamp': '2024-11-01 07:56:02'}generating
[2024-11-01T07:56:03.791+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.97, 'humidity': 50.31, 'timestamp': '2024-11-01 07:56:03'}
[2024-11-01T07:56:04.809+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.97, 'humidity': 50.31, 'timestamp': '2024-11-01 07:56:03'}generating
[2024-11-01T07:56:04.811+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.21, 'humidity': 50.17, 'timestamp': '2024-11-01 07:56:04'}
[2024-11-01T07:56:05.919+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.21, 'humidity': 50.17, 'timestamp': '2024-11-01 07:56:04'}generating
[2024-11-01T07:56:05.921+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.03, 'humidity': 50.73, 'timestamp': '2024-11-01 07:56:05'}
[2024-11-01T07:56:07.223+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.03, 'humidity': 50.73, 'timestamp': '2024-11-01 07:56:05'}generating
[2024-11-01T07:56:07.307+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.45, 'humidity': 50.11, 'timestamp': '2024-11-01 07:56:07'}
[2024-11-01T07:56:08.404+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.45, 'humidity': 50.11, 'timestamp': '2024-11-01 07:56:07'}generating
[2024-11-01T07:56:08.405+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.75, 'humidity': 50.56, 'timestamp': '2024-11-01 07:56:08'}
[2024-11-01T07:56:10.968+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.75, 'humidity': 50.56, 'timestamp': '2024-11-01 07:56:08'}generating
[2024-11-01T07:56:10.976+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.1, 'humidity': 50.65, 'timestamp': '2024-11-01 07:56:10'}
[2024-11-01T07:56:12.031+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.1, 'humidity': 50.65, 'timestamp': '2024-11-01 07:56:10'}generating
[2024-11-01T07:56:12.043+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.15, 'humidity': 50.77, 'timestamp': '2024-11-01 07:56:12'}
[2024-11-01T07:56:13.196+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.15, 'humidity': 50.77, 'timestamp': '2024-11-01 07:56:12'}generating
[2024-11-01T07:56:13.197+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.34, 'humidity': 50.11, 'timestamp': '2024-11-01 07:56:13'}
[2024-11-01T07:56:14.568+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.34, 'humidity': 50.11, 'timestamp': '2024-11-01 07:56:13'}generating
[2024-11-01T07:56:14.569+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.63, 'humidity': 50.51, 'timestamp': '2024-11-01 07:56:14'}
[2024-11-01T07:56:15.663+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.63, 'humidity': 50.51, 'timestamp': '2024-11-01 07:56:14'}generating
[2024-11-01T07:56:15.664+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.9, 'humidity': 50.51, 'timestamp': '2024-11-01 07:56:15'}
[2024-11-01T07:56:16.690+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.9, 'humidity': 50.51, 'timestamp': '2024-11-01 07:56:15'}generating
[2024-11-01T07:56:16.691+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.92, 'humidity': 50.71, 'timestamp': '2024-11-01 07:56:16'}
[2024-11-01T07:56:17.752+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.92, 'humidity': 50.71, 'timestamp': '2024-11-01 07:56:16'}generating
[2024-11-01T07:56:17.756+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.45, 'humidity': 50.28, 'timestamp': '2024-11-01 07:56:17'}
[2024-11-01T07:56:18.855+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.45, 'humidity': 50.28, 'timestamp': '2024-11-01 07:56:17'}generating
