[2024-11-03T14:09:03.178+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-11-03T14:09:03.463+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-11-03T14:06:00+00:00 [queued]>
[2024-11-03T14:09:03.491+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-11-03T14:06:00+00:00 [queued]>
[2024-11-03T14:09:03.492+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-11-03T14:09:03.525+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): fetch_data_from_api> on 2024-11-03 14:06:00+00:00
[2024-11-03T14:09:03.540+0000] {standard_task_runner.py:64} INFO - Started process 980 to run task
[2024-11-03T14:09:03.545+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_data', 'fetch_data_from_api', 'scheduled__2024-11-03T14:06:00+00:00', '--job-id', '479', '--raw', '--subdir', 'DAGS_FOLDER/***_producer.py', '--cfg-path', '/tmp/tmp8t0q3a2l']
[2024-11-03T14:09:03.549+0000] {standard_task_runner.py:91} INFO - Job 479: Subtask fetch_data_from_api
[2024-11-03T14:09:03.672+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_data.fetch_data_from_api scheduled__2024-11-03T14:06:00+00:00 [running]> on host 103054e6fa6f
[2024-11-03T14:09:03.904+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Bich Ly' AIRFLOW_CTX_DAG_ID='fetch_data' AIRFLOW_CTX_TASK_ID='fetch_data_from_api' AIRFLOW_CTX_EXECUTION_DATE='2024-11-03T14:06:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-03T14:06:00+00:00'
[2024-11-03T14:09:03.905+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-11-03T14:09:03.939+0000] {logging_mixin.py:188} INFO - generating
[2024-11-03T14:09:03.940+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.22, 'humidity': 50.23, 'timestamp': '2024-11-03 14:09:03'}
[2024-11-03T14:09:03.946+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: connecting to 10.0.2.15:9092 [('10.0.2.15', 9092) IPv4]
[2024-11-03T14:09:03.949+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: Connection complete.
[2024-11-03T14:09:03.956+0000] {conn.py:380} INFO - <BrokerConnection node_id=1 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: connecting to 10.0.2.15:9092 [('10.0.2.15', 9092) IPv4]
[2024-11-03T14:09:03.958+0000] {conn.py:410} INFO - <BrokerConnection node_id=1 host=10.0.2.15:9092 <connecting> [IPv4 ('10.0.2.15', 9092)]>: Connection complete.
[2024-11-03T14:09:03.961+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=10.0.2.15:9092 <connected> [IPv4 ('10.0.2.15', 9092)]>: Closing connection. 
[2024-11-03T14:09:04.975+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.22, 'humidity': 50.23, 'timestamp': '2024-11-03 14:09:03'}generating
[2024-11-03T14:09:04.980+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.58, 'humidity': 50.48, 'timestamp': '2024-11-03 14:09:04'}
[2024-11-03T14:09:05.999+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.58, 'humidity': 50.48, 'timestamp': '2024-11-03 14:09:04'}generating
[2024-11-03T14:09:05.999+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.98, 'humidity': 50.2, 'timestamp': '2024-11-03 14:09:05'}
[2024-11-03T14:09:07.019+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.98, 'humidity': 50.2, 'timestamp': '2024-11-03 14:09:05'}generating
[2024-11-03T14:09:07.020+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.88, 'humidity': 50.68, 'timestamp': '2024-11-03 14:09:07'}
[2024-11-03T14:09:08.038+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.88, 'humidity': 50.68, 'timestamp': '2024-11-03 14:09:07'}generating
[2024-11-03T14:09:08.040+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.54, 'humidity': 50.32, 'timestamp': '2024-11-03 14:09:08'}
[2024-11-03T14:09:09.050+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.54, 'humidity': 50.32, 'timestamp': '2024-11-03 14:09:08'}generating
[2024-11-03T14:09:09.054+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.39, 'humidity': 50.42, 'timestamp': '2024-11-03 14:09:09'}
[2024-11-03T14:09:10.078+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.39, 'humidity': 50.42, 'timestamp': '2024-11-03 14:09:09'}generating
[2024-11-03T14:09:10.082+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.4, 'humidity': 50.71, 'timestamp': '2024-11-03 14:09:10'}
[2024-11-03T14:09:11.092+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.4, 'humidity': 50.71, 'timestamp': '2024-11-03 14:09:10'}generating
[2024-11-03T14:09:11.095+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.8, 'humidity': 50.42, 'timestamp': '2024-11-03 14:09:11'}
[2024-11-03T14:09:12.111+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.8, 'humidity': 50.42, 'timestamp': '2024-11-03 14:09:11'}generating
[2024-11-03T14:09:12.113+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.7, 'humidity': 50.6, 'timestamp': '2024-11-03 14:09:12'}
[2024-11-03T14:09:13.120+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.7, 'humidity': 50.6, 'timestamp': '2024-11-03 14:09:12'}generating
[2024-11-03T14:09:13.121+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.14, 'humidity': 50.09, 'timestamp': '2024-11-03 14:09:13'}
[2024-11-03T14:09:14.135+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.14, 'humidity': 50.09, 'timestamp': '2024-11-03 14:09:13'}generating
[2024-11-03T14:09:14.139+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.92, 'humidity': 50.08, 'timestamp': '2024-11-03 14:09:14'}
[2024-11-03T14:09:15.151+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.92, 'humidity': 50.08, 'timestamp': '2024-11-03 14:09:14'}generating
[2024-11-03T14:09:15.154+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.03, 'humidity': 50.09, 'timestamp': '2024-11-03 14:09:15'}
[2024-11-03T14:09:16.175+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.03, 'humidity': 50.09, 'timestamp': '2024-11-03 14:09:15'}generating
[2024-11-03T14:09:16.176+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.04, 'humidity': 50.63, 'timestamp': '2024-11-03 14:09:16'}
[2024-11-03T14:09:17.184+0000] {logging_mixin.py:188} INFO - {'sensor_id': 3, 'temperature': 29.04, 'humidity': 50.63, 'timestamp': '2024-11-03 14:09:16'}generating
[2024-11-03T14:09:17.185+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.34, 'humidity': 50.82, 'timestamp': '2024-11-03 14:09:17'}
[2024-11-03T14:09:18.195+0000] {logging_mixin.py:188} INFO - {'sensor_id': 4, 'temperature': 29.34, 'humidity': 50.82, 'timestamp': '2024-11-03 14:09:17'}generating
[2024-11-03T14:09:18.196+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.23, 'humidity': 50.27, 'timestamp': '2024-11-03 14:09:18'}
[2024-11-03T14:09:19.204+0000] {logging_mixin.py:188} INFO - {'sensor_id': 5, 'temperature': 29.23, 'humidity': 50.27, 'timestamp': '2024-11-03 14:09:18'}generating
[2024-11-03T14:09:19.205+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.71, 'humidity': 50.56, 'timestamp': '2024-11-03 14:09:19'}
[2024-11-03T14:09:20.215+0000] {logging_mixin.py:188} INFO - {'sensor_id': 1, 'temperature': 29.71, 'humidity': 50.56, 'timestamp': '2024-11-03 14:09:19'}generating
[2024-11-03T14:09:20.216+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.78, 'humidity': 50.15, 'timestamp': '2024-11-03 14:09:20'}
[2024-11-03T14:09:21.225+0000] {logging_mixin.py:188} INFO - {'sensor_id': 2, 'temperature': 29.78, 'humidity': 50.15, 'timestamp': '2024-11-03 14:09:20'}generating
